Opérateur;Année;Filière;Consommation Agriculture (MWh);Nombre de points Agriculture;Nombre de mailles secretisées (agriculture);Indique qualité Agriculture;Consommation Industrie (MWh);Nombre de points Industrie;Nombre de mailles secretisées (industrie);Indice qualité Industrie;Consommation Tertiaire  (MWh);Nombre de points Tertiaire;Nombre de mailles secretisées (tertiaire);Indice qualité Tertiaire;Consommation Résidentiel  (MWh);Nombre de points Résidentiel;Nombre de mailles secretisées (résidentiel);Indice qualité Résidentiel;Thermosensibilité (MWh/degré-jour);Part Thermosensible;Consommation Secteur Inconnu (MWh);Nombre de points Secteur Inconnu;Nombre de mailles secretisées (secteur inconnu);Indice qualité Non Affecté;Code Commune;Libellé Commune;Code EPCI;Libellé EPCI;Code Département;Libellé Département;Code Région;Libellé Région;id_filiere;Consommation totale (MWh);Code_postal
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;599.33;107;0;0.361;0.0;0.0;0.0;0;0;0.0;65393;Saint-Pastous;200070811;CC Pyrénées Vallées des Gaves;65;Hautes-Pyrénées;76;Occitanie;100;599.33;65400
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;546.09;1;0;1.0;924.61;176;0;0.361;0.0;0.0;0.0;0;0;0.0;65394;Saint-Paul;200070829;CC Neste Barousse;65;Hautes-Pyrénées;76;Occitanie;100;1470.7;65150
Enedis;2012;Electricité;0.0;0;0;0.0;41.25;1;0;0.892;857.53;8;0;0.86;3926.59;714;0;0.379;0.0;0.0;0.0;0;0;0.0;65395;Saint-Pé-de-Bigorre;200069300;CA Tarbes-Lourdes-Pyrénées;65;Hautes-Pyrénées;76;Occitanie;100;4825.37;65270
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;122.42;2;0;0.912;1480.93;281;0;0.365;0.0;0.0;0.0;0;0;0.0;65396;Saint-Savin;200070811;CC Pyrénées Vallées des Gaves;65;Hautes-Pyrénées;76;Occitanie;100;1603.3500000000001;65400
Enedis;2012;Electricité;15.45;1;0;1.0;0.0;0;0;0.0;0.0;0;0;0.0;751.34;109;0;0.0341;0.0;0.0;0.0;0;0;0.0;65397;Saint-Sever-de-Rustan;200072106;CC Adour Madiran;65;Hautes-Pyrénées;76;Occitanie;100;766.7900000000001;65140
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;51.55;1;0;0.709;464.18;90;0;0.36;0.0;0.0;0.0;0;0;0.0;65407;Sarp;200070829;CC Neste Barousse;65;Hautes-Pyrénées;76;Occitanie;100;515.73;65370
Enedis;2012;Electricité;374.18;7;0;0.985;0.0;0;0;0.0;0.0;0;0;0.0;1244.63;166;0;0.447;0.0;0.0;0.0;0;0;0.0;65409;Sarriac-Bigorre;200072106;CC Adour Madiran;65;Hautes-Pyrénées;76;Occitanie;100;1618.8100000000002;65140
Enedis;2012;Electricité;0.0;0;0;0.0;13.38;1;0;1.0;62.34;1;0;0.903;433.54;76;0;0.322;0.0;0.0;0.0;0;0;0.0;65411;Sassis;200070811;CC Pyrénées Vallées des Gaves;65;Hautes-Pyrénées;76;Occitanie;100;509.26;65120
Enedis;2012;Electricité;76.06;2;0;1.0;455.98;3;0;1.0;0.0;0;0;0.0;655.07;102;0;0.394;0.0;0.0;0.0;0;0;0.0;65412;Sauveterre;200072106;CC Adour Madiran;65;Hautes-Pyrénées;76;Occitanie;100;1187.1100000000001;65700
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;208.69;69;0;0.278;0.0;0.0;0.0;0;0;0.0;65416;Seich;200070829;CC Neste Barousse;65;Hautes-Pyrénées;76;Occitanie;100;208.69;65150
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;288.07;57;0;0.38;0.0;0.0;0.0;0;0;0.0;65419;Sentous;200070787;CC du Plateau de Lannemezan;65;Hautes-Pyrénées;76;Occitanie;100;288.07;65330
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;356.43;67;0;0.294;0.0;0.0;0.0;0;0;0.0;65420;Sère-en-Lavedan;200070811;CC Pyrénées Vallées des Gaves;65;Hautes-Pyrénées;76;Occitanie;100;356.43;65400
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;447.7;65;0;0.323;0.0;0.0;0.0;0;0;0.0;65423;Sère-Rustaing;200070795;CC du Pays de Trie et du Magnoac;65;Hautes-Pyrénées;76;Occitanie;100;447.7;65220
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;268.16;71;0;0.233;0.0;0.0;0.0;0;0;0.0;65428;Sireix;200070811;CC Pyrénées Vallées des Gaves;65;Hautes-Pyrénées;76;Occitanie;100;268.16;65400
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;61.04;11;0;0.299;0.0;0.0;0.0;0;0;0.0;65443;Thuy;200070803;CC des Coteaux du Val-d'Arros;65;Hautes-Pyrénées;76;Occitanie;100;61.04;65350
Enedis;2012;Electricité;0.0;0;0;0.0;43.02;1;0;0.78;1174.04;9;0;0.871;4695.98;843;0;0.375;0.0;0.0;0.0;0;0;0.0;65447;Tournay;200070803;CC des Coteaux du Val-d'Arros;65;Hautes-Pyrénées;76;Occitanie;100;5913.039999999999;65190
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;341.46;52;0;0.357;0.0;0.0;0.0;0;0;0.0;65448;Tournous-Darré;200070795;CC du Pays de Trie et du Magnoac;65;Hautes-Pyrénées;76;Occitanie;100;341.46;65220
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;30.29;1;0;0.826;2081.41;418;0;0.345;0.0;0.0;0.0;0;0;0.0;65451;Trébons;246500482;CC de la Haute-Bigorre;65;Hautes-Pyrénées;76;Occitanie;100;2111.7;65200
Enedis;2012;Electricité;0.0;0;0;0.0;883.12;4;0;0.933;409.08;5;0;0.83;5421.86;806;0;0.313;0.0;0.0;0.45;1;0;1.0;65452;Trie-sur-Baïse;200070795;CC du Pays de Trie et du Magnoac;65;Hautes-Pyrénées;76;Occitanie;100;6714.509999999999;65220
Enedis;2012;Electricité;61.62;1;0;1.0;0.0;0;0;0.0;0.0;0;0;0.0;382.95;58;0;0.393;0.0;0.0;0.0;0;0;0.0;65454;Trouley-Labarthe;200072106;CC Adour Madiran;65;Hautes-Pyrénées;76;Occitanie;100;444.57;65140
Enedis;2012;Electricité;3.67;1;0;1.0;0.0;0;0;0.0;0.0;0;0;0.0;300.48;40;0;0.482;0.0;0.0;0.0;0;0;0.0;65457;Ugnouas;200072106;CC Adour Madiran;65;Hautes-Pyrénées;76;Occitanie;100;304.15000000000003;65140
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;365.69;63;0;0.285;0.0;0.0;0.0;0;0;0.0;65459;Uzer;246500482;CC de la Haute-Bigorre;65;Hautes-Pyrénées;76;Occitanie;100;365.69;65200
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;1349.76;241;0;0.431;0.0;0.0;0.0;0;0;0.0;65464;Vielle-Adour;200069300;CA Tarbes-Lourdes-Pyrénées;65;Hautes-Pyrénées;76;Occitanie;100;1349.76;65360
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;417.49;76;0;0.214;0.0;0.0;0.0;0;0;0.0;65466;Vielle-Louron;246500573;CC Aure-Louron;65;Hautes-Pyrénées;76;Occitanie;100;417.49;65240
Enedis;2012;Electricité;157.44;2;0;0.863;0.0;0;0;0.0;0.0;0;0;0.0;195.06;36;0;0.407;0.0;0.0;0.0;0;0;0.0;65468;Vieuzos;200070795;CC du Pays de Trie et du Magnoac;65;Hautes-Pyrénées;76;Occitanie;100;352.5;65230
Enedis;2012;Electricité;0.0;0;0;0.0;100.68;1;0;0.955;0.0;0;0;0.0;492.63;81;0;0.316;0.0;0.0;0.0;0;0;0.0;65470;Viger;200069300;CA Tarbes-Lourdes-Pyrénées;65;Hautes-Pyrénées;76;Occitanie;100;593.31;65100
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;347.33;6;0;0.741;2636.83;568;0;0.353;0.0;0.0;0.0;0;0;0.0;65471;Vignec;246500573;CC Aure-Louron;65;Hautes-Pyrénées;76;Occitanie;100;2984.16;65170
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;202.97;34;0;0.255;0.0;0.0;0.0;0;0;0.0;65477;Villenave-près-Marsac;200072106;CC Adour Madiran;65;Hautes-Pyrénées;76;Occitanie;100;202.97;65500
Enedis;2012;Electricité;0.0;0;0;0.0;9.75;1;0;1.0;1475.06;9;0;0.964;2709.41;553;0;0.344;0.0;0.0;0.0;0;0;0.0;66005;Angoustrine-Villeneuve-des-Escaldes;246600399;CC Pyrénées Cerdagne;66;Pyrénées-Orientales;76;Occitanie;100;4194.219999999999;66760/66760
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;949.81;174;0;0.291;0.0;0.0;0.0;0;0;0.0;66006;Ansignan;246600423;CC Agly Fenouillèdes;66;Pyrénées-Orientales;76;Occitanie;100;949.81;66220
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;644.29;126;0;0.339;0.0;0.0;0.0;0;0;0.0;66007;Arboussols;200049211;CC Conflent-Canigó;66;Pyrénées-Orientales;76;Occitanie;100;644.29;66320
Enedis;2012;Electricité;0.0;0;0;0.0;120.46;2;0;0.905;1847.59;16;0;0.955;10445.61;1894;0;0.27;0.0;0.0;0.0;0;0;0.0;66009;Arles-sur-Tech;246600548;CC du Haut Vallespir;66;Pyrénées-Orientales;76;Occitanie;100;12413.66;66150
Enedis;2012;Electricité;0.0;0;0;0.0;1477.86;3;0;0.99;425.69;4;0;0.913;10812.14;1584;0;0.352;0.0;0.0;0.0;0;0;0.0;66012;Baho;200027183;CU Perpignan Méditerranée Métropole;66;Pyrénées-Orientales;76;Occitanie;100;12715.689999999999;66540
Enedis;2012;Electricité;0.0;0;0;0.0;1919.84;5;0;0.984;2294.17;10;0;0.972;9313.47;1502;0;0.326;0.0;0.0;34.75;1;0;0.124;66014;Baixas;200027183;CU Perpignan Méditerranée Métropole;66;Pyrénées-Orientales;76;Occitanie;100;13562.23;66390
Enedis;2012;Electricité;96.76;1;0;1.0;0.0;0;0;0.0;283.36;4;0;0.943;809.7;209;0;0.302;0.0;0.0;0.0;0;0;0.0;66019;Bélesta;246600415;CC Roussillon-Conflent;66;Pyrénées-Orientales;76;Occitanie;100;1189.8200000000002;66720
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;268.02;76;0;0.335;0.0;0.0;0.0;0;0;0.0;66022;Boule-d'Amont;246600415;CC Roussillon-Conflent;66;Pyrénées-Orientales;76;Occitanie;100;268.02;66130
Enedis;2012;Electricité;114.55;2;0;0.997;249.17;1;0;0.999;0.0;0;0;0.0;1990.69;296;0;0.342;0.0;0.0;0.0;0;0;0.0;66033;Camélas;246600449;CC des Aspres;66;Pyrénées-Orientales;76;Occitanie;100;2354.41;66300
Enedis;2012;Electricité;216.68;2;0;0.886;132.24;2;0;0.939;117.56;1;0;0.919;3022.09;397;0;0.445;0.0;0.0;0.0;0;0;0.0;66041;Cases-de-Pène;200027183;CU Perpignan Méditerranée Métropole;66;Pyrénées-Orientales;76;Occitanie;100;3488.57;66600
Enedis;2012;Electricité;41.97;1;0;0.937;465.32;4;0;0.95;11914.41;48;0;0.963;15405.13;2207;0;0.35;0.0;0.0;0.0;0;0;0.0;66050;Claira;200070365;CC Corbières Salanque Méditerranée;66;Pyrénées-Orientales;76;Occitanie;100;27826.83;66530
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;3.56;1;0;0.901;1452.06;247;0;0.243;0.0;0.0;0.0;0;0;0.0;66052;Codalet;200049211;CC Conflent-Canigó;66;Pyrénées-Orientales;76;Occitanie;100;1455.62;66500
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;256.02;3;0;0.94;1866.71;378;0;0.318;0.0;0.0;0.0;0;0;0.0;66057;Corneilla-de-Conflent;200049211;CC Conflent-Canigó;66;Pyrénées-Orientales;76;Occitanie;100;2122.73;66820
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;78.64;1;0;0.89;1022.47;227;0;0.299;0.0;0.0;0.0;0;0;0.0;66060;Corsavy;246600548;CC du Haut Vallespir;66;Pyrénées-Orientales;76;Occitanie;100;1101.1100000000001;66150
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;31.8;1;0;0.858;1067.36;246;0;0.272;0.0;0.0;0.0;0;0;0.0;66062;Dorres;246600399;CC Pyrénées Cerdagne;66;Pyrénées-Orientales;76;Occitanie;100;1099.1599999999999;66760
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;148.04;1;0;0.945;1389.63;162;0;0.0426;0.0;0.0;0.0;0;0;0.0;66063;Les Cluses;246600373;CC du Vallespir;66;Pyrénées-Orientales;76;Occitanie;100;1537.67;66480
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;422.47;128;0;0.326;0.0;0.0;0.0;0;0;0.0;66068;Escaro;200049211;CC Conflent-Canigó;66;Pyrénées-Orientales;76;Occitanie;100;422.47;66360
Enedis;2012;Electricité;75.04;3;0;0.971;26311.86;4;0;1.0;1710.49;14;0;0.943;11402.53;1598;0;0.35;0.0;0.0;0.0;0;0;0.0;66069;Espira-de-l'Agly;200027183;CU Perpignan Méditerranée Métropole;66;Pyrénées-Orientales;76;Occitanie;100;39499.920000000006;66600
Enedis;2012;Electricité;22.22;1;0;0.999;0.0;0;0;0.0;0.0;0;0;0.0;276.87;66;0;0.396;0.0;0.0;0.0;0;0;0.0;66076;Feilluns;246600423;CC Agly Fenouillèdes;66;Pyrénées-Orientales;76;Occitanie;100;299.09000000000003;66730
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;842.94;206;0;0.26;0.0;0.0;0.0;0;0;0.0;66078;Fillols;200049211;CC Conflent-Canigó;66;Pyrénées-Orientales;76;Occitanie;100;842.94;66820
Enedis;2012;Electricité;0.0;0;0;0.0;57.26;1;0;1.0;0.0;0;0;0.0;1013.64;195;0;0.261;0.0;0.0;0.0;0;0;0.0;66079;Finestret;200049211;CC Conflent-Canigó;66;Pyrénées-Orientales;76;Occitanie;100;1070.9;66320
Enedis;2012;Electricité;26.99;1;0;0.891;0.0;0;0;0.0;196.1;2;0;0.905;1636.04;282;0;0.309;0.0;0.0;0.0;0;0;0.0;66085;Fuilla;200049211;CC Conflent-Canigó;66;Pyrénées-Orientales;76;Occitanie;100;1859.1299999999999;66820
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;63.35;22;0;0.338;0.0;0.0;0.0;0;0;0.0;66086;Glorianes;246600415;CC Roussillon-Conflent;66;Pyrénées-Orientales;76;Occitanie;100;63.35;66320
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;286.46;113;0;0.304;0.0;0.0;0.0;0;0;0.0;66091;Lamanère;246600548;CC du Haut Vallespir;66;Pyrénées-Orientales;76;Occitanie;100;286.46;66230
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;376.76;77;0;0.384;0.0;0.0;0.0;0;0;0.0;66092;Lansac;246600423;CC Agly Fenouillèdes;66;Pyrénées-Orientales;76;Occitanie;100;376.76;66720
Enedis;2012;Electricité;0.0;0;0;0.0;264.75;2;0;0.929;2274.68;8;0;0.98;10967.93;1702;0;0.401;0.0;0.0;0.0;0;0;0.0;66093;Laroque-des-Albères;200043602;CC des Albères, de la Côte Vermeille et de l'Illibéris;66;Pyrénées-Orientales;76;Occitanie;100;13507.36;66740
Enedis;2012;Electricité;0.0;0;0;0.0;133.13;2;0;0.832;4894.22;19;0;0.949;8090.25;1183;0;0.42;0.0;0.0;0.0;0;0;0.0;66094;Latour-Bas-Elne;246600282;CC Sud-Roussillon;66;Pyrénées-Orientales;76;Occitanie;100;13117.6;66200
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;119.9;1;0;1.0;1707.56;267;0;0.293;0.0;0.0;0.0;0;0;0.0;66099;Llauro;246600449;CC des Aspres;66;Pyrénées-Orientales;76;Occitanie;100;1827.46;66300
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;841.98;15;0;0.923;10327.03;1658;0;0.329;0.0;0.0;0.0;0;0;0.0;66106;Maureillas-las-Illas;246600373;CC du Vallespir;66;Pyrénées-Orientales;76;Occitanie;100;11169.01;66480/66480/66480
Enedis;2012;Electricité;149.88;2;0;0.984;441.98;5;0;0.93;3613.11;14;0;0.954;15443.29;2222;0;0.311;0.0;0.0;0.0;0;0;0.0;66108;Millas;246600415;CC Roussillon-Conflent;66;Pyrénées-Orientales;76;Occitanie;100;19648.260000000002;66170
Enedis;2012;Electricité;0.0;0;0;0.0;7.26;1;0;0.89;4.7;1;0;0.923;761.11;169;0;0.263;0.0;0.0;0.0;0;0;0.0;66111;Montalba-le-Château;246600415;CC Roussillon-Conflent;66;Pyrénées-Orientales;76;Occitanie;100;773.07;66130
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;570.15;102;0;0.362;0.0;0.0;0.0;0;0;0.0;66113;Montbolo;246600548;CC du Haut Vallespir;66;Pyrénées-Orientales;76;Occitanie;100;570.15;66110
Enedis;2012;Electricité;23.86;1;0;0.959;0.0;0;0;0.0;2289.48;7;0;0.984;5965.16;749;0;0.415;0.0;0.0;0.0;0;0;0.0;66115;Montesquieu-des-Albères;200043602;CC des Albères, de la Côte Vermeille et de l'Illibéris;66;Pyrénées-Orientales;76;Occitanie;100;8278.5;66740
Enedis;2012;Electricité;58.37;1;0;0.941;0.0;0;0;0.0;61.65;2;0;0.893;1418.8;262;0;0.338;0.0;0.0;0.0;0;0;0.0;66118;Montner;200027183;CU Perpignan Méditerranée Métropole;66;Pyrénées-Orientales;76;Occitanie;100;1538.82;66720
Enedis;2012;Electricité;0.0;0;0;0.0;1042.31;2;0;0.998;375.83;5;0;0.924;4101.0;730;0;0.384;0.0;0.0;0.0;0;0;0.0;66121;Néfiach;246600415;CC Roussillon-Conflent;66;Pyrénées-Orientales;76;Occitanie;100;5519.139999999999;66170
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;260.4;86;0;0.302;0.0;0.0;0.0;0;0;0.0;66122;Nohèdes;200049211;CC Conflent-Canigó;66;Pyrénées-Orientales;76;Occitanie;100;260.4;66500
Enedis;2012;Electricité;0.0;0;0;0.0;1982.12;9;0;0.935;15017.45;64;0;0.962;18520.58;5457;0;0.357;0.0;0.0;0.0;0;0;0.0;66124;Font-Romeu-Odeillo-Via;246600464;CC Pyrénées catalanes;66;Pyrénées-Orientales;76;Occitanie;100;35520.15;66120/66120
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;1708.69;393;0;0.208;0.0;0.0;0.0;0;0;0.0;66125;Olette;200049211;CC Conflent-Canigó;66;Pyrénées-Orientales;76;Occitanie;100;1708.69;66360
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;86.09;50;0;0.284;0.0;0.0;0.0;0;0;0.0;66128;Oreilla;200049211;CC Conflent-Canigó;66;Pyrénées-Orientales;76;Occitanie;100;86.09;66360
Enedis;2012;Electricité;3.14;1;0;0.822;0.0;0;0;0.0;256.52;3;0;0.903;4908.3;696;0;0.339;0.0;0.0;0.0;0;0;0.0;66129;Ortaffa;200043602;CC des Albères, de la Côte Vermeille et de l'Illibéris;66;Pyrénées-Orientales;76;Occitanie;100;5167.96;66560
Enedis;2012;Electricité;0.0;0;0;0.0;33.46;1;0;0.909;3305.46;15;0;0.957;6337.23;1505;0;0.351;0.0;0.0;0.0;0;0;0.0;66130;Osséja;246600399;CC Pyrénées Cerdagne;66;Pyrénées-Orientales;76;Occitanie;100;9676.15;66340
Enedis;2012;Electricité;0.0;0;0;0.0;1515.09;13;0;0.941;4858.03;24;0;0.95;25453.46;3504;0;0.344;0.0;0.0;0.0;0;0;0.0;66141;Pia;200070365;CC Corbières Salanque Méditerranée;66;Pyrénées-Orientales;76;Occitanie;100;31826.579999999998;66380
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;2.93;1;0;0.915;367.19;87;0;0.441;0.0;0.0;0.0;0;0;0.0;66142;Planès;246600464;CC Pyrénées catalanes;66;Pyrénées-Orientales;76;Occitanie;100;370.12;66210
Enedis;2012;Electricité;0.0;0;0;0.0;159.28;1;0;1.0;3429.25;17;0;0.919;16153.89;2302;0;0.408;0.0;0.0;0.0;0;0;0.0;66144;Pollestres;200027183;CU Perpignan Méditerranée Métropole;66;Pyrénées-Orientales;76;Occitanie;100;19742.42;66450
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;483.45;3;0;0.906;1029.21;215;0;0.229;0.0;0.0;0.0;0;0;0.0;66146;Porta;246600399;CC Pyrénées Cerdagne;66;Pyrénées-Orientales;76;Occitanie;100;1512.66;66760
Enedis;2012;Electricité;0.0;0;0;0.0;384.08;4;0;0.952;10673.66;49;0;0.951;25782.48;4395;0;0.339;0.0;0.0;493.79;2;0;0.791;66149;Prades;200049211;CC Conflent-Canigó;66;Pyrénées-Orientales;76;Occitanie;100;37334.01;66500
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;401.6;104;0;0.388;0.0;0.0;0.0;0;0;0.0;66151;Prats-de-Sournia;246600423;CC Agly Fenouillèdes;66;Pyrénées-Orientales;76;Occitanie;100;401.6;66730
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;416.59;77;0;0.303;0.0;0.0;0.0;0;0;0.0;66152;Prugnanes;246600423;CC Agly Fenouillèdes;66;Pyrénées-Orientales;76;Occitanie;100;416.59;66220
Enedis;2012;Electricité;122.24;1;0;0.945;0.0;0;0;0.0;0.0;0;0;0.0;794.87;170;0;0.372;0.0;0.0;0.0;0;0;0.0;66158;Rasiguères;246600423;CC Agly Fenouillèdes;66;Pyrénées-Orientales;76;Occitanie;100;917.11;66720
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;590.85;152;0;0.245;0.0;0.0;0.0;0;0;0.0;66159;Réal;246600464;CC Pyrénées catalanes;66;Pyrénées-Orientales;76;Occitanie;100;590.85;66210
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;467.68;5;0;0.873;5613.27;836;0;0.326;0.0;0.0;0.0;0;0;0.0;66160;Reynès;246600373;CC du Vallespir;66;Pyrénées-Orientales;76;Occitanie;100;6080.950000000001;66400
Enedis;2012;Electricité;2352.9;5;0;0.967;6743.94;24;0;0.966;19627.04;100;0;0.931;31022.42;5011;0;0.338;0.0;0.0;0.0;0;0;0.0;66164;Rivesaltes;200027183;CU Perpignan Méditerranée Métropole;66;Pyrénées-Orientales;76;Occitanie;100;59746.3;66600
Enedis;2012;Electricité;0.0;0;0;0.0;210.9;1;0;1.0;0.0;0;0;0.0;2456.26;422;0;0.303;0.0;0.0;0.0;0;0;0.0;66165;Rodès;246600415;CC Roussillon-Conflent;66;Pyrénées-Orientales;76;Occitanie;100;2667.1600000000003;66320
Enedis;2012;Electricité;0.0;0;0;0.0;276.72;3;0;0.93;3695.53;23;0;0.958;22870.41;5106;0;0.439;0.0;0.0;476.39;1;0;0.0;66182;Sainte-Marie-la-Mer;200027183;CU Perpignan Méditerranée Métropole;66;Pyrénées-Orientales;76;Occitanie;100;27319.05;66470
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;48.01;1;0;0.902;263.2;75;0;0.362;0.0;0.0;0.0;0;0;0.0;66184;Saint-Martin-de-Fenouillet;246600423;CC Agly Fenouillèdes;66;Pyrénées-Orientales;76;Occitanie;100;311.21;66220
Enedis;2012;Electricité;59.81;1;0;0.924;0.0;0;0;0.0;592.36;7;0;0.959;9736.07;1539;0;0.411;0.0;0.0;0.0;0;0;0.0;66186;Saint-Nazaire;200027183;CU Perpignan Méditerranée Métropole;66;Pyrénées-Orientales;76;Occitanie;100;10388.24;66570
Enedis;2012;Electricité;0.0;0;0;0.0;266.53;5;0;0.987;4299.33;22;0;0.945;17854.0;2581;0;0.356;0.0;0.0;0.0;0;0;0.0;66189;Saleilles;200027183;CU Perpignan Méditerranée Métropole;66;Pyrénées-Orientales;76;Occitanie;100;22419.86;66280
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;37.48;1;0;0.917;1069.96;246;0;0.305;0.0;0.0;0.0;0;0;0.0;66193;Serdinya;200049211;CC Conflent-Canigó;66;Pyrénées-Orientales;76;Occitanie;100;1107.44;66360
Enedis;2012;Electricité;0.0;0;0;0.0;0.72;1;0;0.891;791.88;1;0;1.0;993.64;308;0;0.329;0.0;0.0;0.0;0;0;0.0;66194;Serralongue;246600548;CC du Haut Vallespir;66;Pyrénées-Orientales;76;Occitanie;100;1786.24;66230
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;472.44;6;0;0.923;927.4;222;0;0.333;0.0;0.0;0.0;0;0;0.0;66202;Targassonne;246600399;CC Pyrénées Cerdagne;66;Pyrénées-Orientales;76;Occitanie;100;1399.84;66120
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;104.97;2;0;0.894;1348.63;265;0;0.327;0.0;0.0;0.0;0;0;0.0;66204;Taurinya;200049211;CC Conflent-Canigó;66;Pyrénées-Orientales;76;Occitanie;100;1453.6000000000001;66500
Enedis;2012;Electricité;175.5;1;0;1.0;0.0;0;0;0.0;917.62;4;0;0.976;5497.08;849;0;0.404;0.0;0.0;0.0;0;0;0.0;66208;Théza;246600282;CC Sud-Roussillon;66;Pyrénées-Orientales;76;Occitanie;100;6590.2;66200
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;306.45;1;0;1.0;237.83;79;0;0.202;0.0;0.0;0.0;0;0;0.0;66209;Thuès-Entre-Valls;200049211;CC Conflent-Canigó;66;Pyrénées-Orientales;76;Occitanie;100;544.28;66360
Enedis;2012;Electricité;350.52;4;0;0.865;826.92;6;0;0.888;3452.28;31;0;0.92;22252.9;3507;0;0.416;0.0;0.0;0.0;0;0;0.0;66213;Toulouges;200027183;CU Perpignan Méditerranée Métropole;66;Pyrénées-Orientales;76;Occitanie;100;26882.620000000003;66350
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;259.06;78;0;0.411;0.0;0.0;0.0;0;0;0.0;66216;Trilla;246600423;CC Agly Fenouillèdes;66;Pyrénées-Orientales;76;Occitanie;100;259.06;66220
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;127.33;3;0;0.904;2124.58;298;0;0.369;0.0;0.0;0.0;0;0;0.0;66223;Villefranche-de-Conflent;200049211;CC Conflent-Canigó;66;Pyrénées-Orientales;76;Occitanie;100;2251.91;66500
